idrisk,date,time,temperature,pressure,wind,humidity,weather,idname
454196,2017-06-13,18:23:03,16,1013,18,93,Precipitation,Zone 2
271733,2017-06-14,01:05:44,8.6,1022,0,99,Fog,Zone 9
200507,2017-06-17,23:19:21,8.6,1022,0,99,Fog,Zone 2
223102,2017-06-19,00:59:51,8.6,1022,0,99,Fog,Zone 2
218415,2017-06-18,19:40:21,8.6,1022,0,99,Fog,Zone 8
181335,2017-06-17,01:32:06,8.6,1022,0,99,Fog,Zone 5
313313,2017-06-16,00:20:44,8.6,1022,0,99,Fog,Zone 5
542397,2017-06-17,22:36:33,16,1013,18,93,Precipitation,Zone 5
312879,2017-06-15,23:51:29,8.6,1022,0,99,Fog,Zone 8
162334,2017-06-16,03:56:51,16,1013,18,93,Rain,Zone 5
71059,2017-06-11,20:13:21,8.6,1022,0,99,Fog,Zone 4
162726,2017-06-16,04:23:51,16,1013,18,93,Rain,Zone 6
433934,2017-06-15,18:20:20,16,1013,18,93,Drizzle,Zone 8
544569,2017-06-18,01:05:03,16,1013,18,93,Precipitation,Zone 8
161230,2017-06-16,02:41:51,16,1013,18,93,Rain,Zone 5
59386,2017-06-15,23:34:33,16,1012,20,98,Overcast,Zone 5
165388,2017-06-16,07:25:21,16,1013,18,93,Rain,Zone 6
95471,2017-06-12,23:58:21,16,1013,18,93,Rain,Zone 5
270232,2017-06-13,23:23:44,8.6,1022,0,99,Fog,Zone 6
269436,2017-06-13,22:29:44,8.6,1022,0,99,Fog,Zone 6
217623,2017-06-18,18:46:21,8.6,1022,0,99,Fog,Zone 8
134682,2017-06-14,20:31:21,16,1013,18,93,Rain,Zone 2
269620,2017-06-13,22:41:44,8.6,1022,0,99,Fog,Zone 3
286694,2017-06-14,18:05:44,8.6,1022,0,99,Fog,Zone 6
455164,2017-06-13,19:29:03,16,1013,18,93,Precipitation,Zone 5
276101,2017-06-14,06:03:29,8.6,1022,0,99,Fog,Zone 5
184327,2017-06-17,04:56:06,8.6,1022,0,99,Fog,Zone 2
178375,2017-06-16,22:10:21,8.6,1022,0,99,Fog,Zone 5
288737,2017-06-14,20:25:14,8.6,1022,0,99,Fog,Zone 6
229581,2017-06-12,01:11:44,8.6,1022,0,99,Fog,Zone 8
304437,2017-06-15,14:15:29,8.6,1022,0,99,Fog,Zone 9
155945,2017-06-15,20:41:06,16,1013,18,93,Rain,Zone 5
66620,2017-06-11,19:48:35,16,1013,18,93,Rain,Zone 2
205117,2017-06-18,04:33:36,8.6,1022,0,99,Fog,Zone 4
289804,2017-06-14,21:37:59,8.6,1022,0,99,Fog,Zone 6
299388,2017-06-15,08:31:14,8.6,1022,0,99,Fog,Zone 8
114178,2017-06-13,23:58:21,16,1013,18,93,Rain,Zone 5
437938,2017-06-15,22:53:20,16,1013,18,93,Drizzle,Zone 8
538613,2017-06-17,18:18:33,16,1013,18,93,Precipitation,Zone 4
312575,2017-06-15,23:30:29,8.6,1022,0,99,Fog,Zone 7
178309,2017-06-16,22:05:51,8.6,1022,0,99,Fog,Zone 5
370175,2017-06-12,17:53:20,16,1013,18,93,Drizzle,Zone 6
282008,2017-06-14,12:46:14,8.6,1022,0,99,Fog,Zone 1
288000,2017-06-14,19:34:59,8.6,1022,0,99,Fog,Zone 3
178206,2017-06-16,21:59:06,8.6,1022,0,99,Fog,Zone 5
518230,2017-06-16,19:08:48,16,1013,18,93,Precipitation,Zone 8
288443,2017-06-14,20:04:59,8.6,1022,0,99,Fog,Zone 6
62665,2017-06-16,03:18:03,16,1012,20,98,Overcast,Zone 8
134473,2017-06-14,20:17:06,16,1013,18,93,Rain,Zone 2
370599,2017-06-12,18:21:50,16,1013,18,93,Drizzle,Zone 6
272327,2017-06-14,01:46:14,8.6,1022,0,99,Fog,Zone 9
279676,2017-06-14,10:07:14,8.6,1022,0,99,Fog,Zone 7
246212,2017-06-12,20:05:44,8.6,1022,0,99,Fog,Zone 2
313034,2017-06-16,00:01:59,8.6,1022,0,99,Fog,Zone 5
270544,2017-06-13,23:44:44,8.6,1022,0,99,Fog,Zone 9
289631,2017-06-14,21:25:59,8.6,1022,0,99,Fog,Zone 6
163247,2017-06-16,04:59:06,16,1013,18,93,Rain,Zone 5
205436,2017-06-18,04:55:21,8.6,1022,0,99,Fog,Zone 5
287035,2017-06-14,18:28:59,8.6,1022,0,99,Fog,Zone 3
95255,2017-06-12,23:43:21,16,1013,18,93,Rain,Zone 5
60542,2017-06-16,00:53:18,16,1012,20,98,Overcast,Zone 6
161135,2017-06-16,02:35:06,16,1013,18,93,Rain,Zone 6
539757,2017-06-17,19:36:33,16,1013,18,93,Precipitation,Zone 4
540549,2017-06-17,20:30:33,16,1013,18,93,Precipitation,Zone 5
176344,2017-06-16,19:52:21,16,1013,18,93,Rain,Zone 9
183238,2017-06-17,03:41:51,8.6,1022,0,99,Fog,Zone 2
270588,2017-06-13,23:47:44,8.6,1022,0,99,Fog,Zone 9
69398,2017-06-11,18:20:06,8.6,1022,0,99,Fog,Zone 2
155142,2017-06-15,19:46:21,16,1013,18,93,Rain,Zone 5
225346,2017-06-19,03:32:51,8.6,1022,0,99,Fog,Zone 2
284439,2017-06-14,15:31:59,8.6,1022,0,99,Fog,Zone 6
540116,2017-06-17,20:01:18,16,1013,18,93,Precipitation,Zone 5
373808,2017-06-12,22:00:50,16,1013,18,93,Drizzle,Zone 5
373940,2017-06-12,22:09:50,16,1013,18,93,Drizzle,Zone 5
290453,2017-06-14,22:22:14,8.6,1022,0,99,Fog,Zone 2
303975,2017-06-15,13:43:59,8.6,1022,0,99,Fog,Zone 9
371891,2017-06-12,19:50:20,16,1013,18,93,Drizzle,Zone 6
276090,2017-06-14,06:02:44,8.6,1022,0,99,Fog,Zone 5
301379,2017-06-15,10:46:59,8.6,1022,0,99,Fog,Zone 5
229164,2017-06-12,00:43:14,8.6,1022,0,99,Fog,Zone 8
274066,2017-06-14,03:44:44,8.6,1022,0,99,Fog,Zone 4
61543,2017-06-16,02:01:33,16,1012,20,98,Overcast,Zone 8
181203,2017-06-17,01:23:06,8.6,1022,0,99,Fog,Zone 5
280259,2017-06-14,10:46:59,8.6,1022,0,99,Fog,Zone 9
59562,2017-06-15,23:46:33,16,1012,20,98,Overcast,Zone 5
540670,2017-06-17,20:38:48,16,1013,18,93,Precipitation,Zone 2
179959,2017-06-16,23:58:21,8.6,1022,0,99,Fog,Zone 4
313804,2017-06-16,00:54:29,8.6,1022,0,99,Fog,Zone 8
137465,2017-06-14,23:41:06,16,1013,18,93,Rain,Zone 4
285011,2017-06-14,16:10:59,8.6,1022,0,99,Fog,Zone 6
181313,2017-06-17,01:30:36,8.6,1022,0,99,Fog,Zone 5
298695,2017-06-15,07:43:59,8.6,1022,0,99,Fog,Zone 5
172384,2017-06-16,15:22:21,16,1013,18,93,Rain,Zone 6
300664,2017-06-15,09:58:14,8.6,1022,0,99,Fog,Zone 2
163651,2017-06-16,05:26:51,16,1013,18,93,Rain,Zone 9
266488,2017-06-13,19:08:44,8.6,1022,0,99,Fog,Zone 6
288253,2017-06-14,19:52:14,8.6,1022,0,99,Fog,Zone 3
274791,2017-06-14,04:34:14,8.6,1022,0,99,Fog,Zone 5
62357,2017-06-16,02:57:03,16,1012,20,98,Overcast,Zone 8
232848,2017-06-12,04:54:29,8.6,1022,0,99,Fog,Zone 6
529357,2017-06-17,07:47:48,16,1013,18,93,Precipitation,Zone 5
538580,2017-06-17,18:16:18,16,1013,18,93,Precipitation,Zone 4
70839,2017-06-11,19:58:21,8.6,1022,0,99,Fog,Zone 4
457188,2017-06-13,21:47:03,16,1013,18,93,Precipitation,Zone 5
203357,2017-06-18,02:33:36,8.6,1022,0,99,Fog,Zone 5
179746,2017-06-16,23:44:06,8.6,1022,0,99,Fog,Zone 4
249079,2017-06-12,23:21:29,8.6,1022,0,99,Fog,Zone 2
175860,2017-06-16,19:19:21,16,1013,18,93,Rain,Zone 9
542947,2017-06-17,23:14:03,16,1013,18,93,Precipitation,Zone 5
200661,2017-06-17,23:29:51,8.6,1022,0,99,Fog,Zone 2
370621,2017-06-12,18:23:20,16,1013,18,93,Drizzle,Zone 5
539423,2017-06-17,19:14:03,16,1013,18,93,Precipitation,Zone 4
135595,2017-06-14,21:33:36,16,1013,18,93,Rain,Zone 5
246674,2017-06-12,20:37:14,8.6,1022,0,99,Fog,Zone 2
287876,2017-06-14,19:26:44,8.6,1022,0,99,Fog,Zone 3
155197,2017-06-15,19:50:06,16,1013,18,93,Rain,Zone 5
540468,2017-06-17,20:25:18,16,1013,18,93,Precipitation,Zone 5
248324,2017-06-12,22:29:44,8.6,1022,0,99,Fog,Zone 2
498298,2017-06-15,20:29:48,16,1013,18,93,Precipitation,Zone 5
296241,2017-06-15,04:56:44,8.6,1022,0,99,Fog,Zone 9
457364,2017-06-13,21:59:03,16,1013,18,93,Precipitation,Zone 5
314138,2017-06-16,01:16:59,8.6,1022,0,99,Fog,Zone 8
247554,2017-06-12,21:37:14,8.6,1022,0,99,Fog,Zone 2
229691,2017-06-12,01:19:14,8.6,1022,0,99,Fog,Zone 8
251933,2017-06-13,02:35:44,8.6,1022,0,99,Fog,Zone 8
312053,2017-06-15,22:55:14,8.6,1022,0,99,Fog,Zone 5
369559,2017-06-12,17:11:20,16,1013,18,93,Drizzle,Zone 5
312091,2017-06-15,22:57:29,8.6,1022,0,99,Fog,Zone 5
313555,2017-06-16,00:37:14,8.6,1022,0,99,Fog,Zone 5
228421,2017-06-11,23:52:59,8.6,1022,0,99,Fog,Zone 5
540120,2017-06-17,20:01:18,16,1013,18,93,Precipitation,Zone 5
279940,2017-06-14,10:25:14,8.6,1022,0,99,Fog,Zone 4
203764,2017-06-18,03:01:21,8.6,1022,0,99,Fog,Zone 8
273230,2017-06-14,02:47:44,8.6,1022,0,99,Fog,Zone 1
300125,2017-06-15,09:21:29,8.6,1022,0,99,Fog,Zone 5
351555,2017-06-17,19:48:29,16,1013,18,93,Drizzle,Zone 2
248522,2017-06-12,22:43:14,8.6,1022,0,99,Fog,Zone 2
172604,2017-06-16,15:37:21,16,1013,18,93,Rain,Zone 6
207284,2017-06-18,07:01:21,8.6,1022,0,99,Fog,Zone 2
279577,2017-06-14,10:00:29,8.6,1022,0,99,Fog,Zone 7
331623,2017-06-16,21:09:29,16,1013,18,93,Drizzle,Zone 5
499266,2017-06-15,21:35:48,16,1013,18,93,Precipitation,Zone 2
163280,2017-06-16,05:01:21,16,1013,18,93,Rain,Zone 5
244540,2017-06-12,18:11:44,8.6,1022,0,99,Fog,Zone 2
273505,2017-06-14,03:06:29,8.6,1022,0,99,Fog,Zone 5
542853,2017-06-17,23:08:03,16,1013,18,93,Precipitation,Zone 5
313896,2017-06-16,01:00:29,8.6,1022,0,99,Fog,Zone 8
233596,2017-06-12,05:45:29,8.6,1022,0,99,Fog,Zone 6
72577,2017-06-11,21:56:51,8.6,1022,0,99,Fog,Zone 6
228965,2017-06-12,00:29:44,8.6,1022,0,99,Fog,Zone 8
454724,2017-06-13,18:59:03,16,1013,18,93,Precipitation,Zone 1
540169,2017-06-17,20:05:03,16,1013,18,93,Precipitation,Zone 5
204567,2017-06-18,03:56:06,8.6,1022,0,99,Fog,Zone 7
301500,2017-06-15,10:55:14,8.6,1022,0,99,Fog,Zone 5
534229,2017-06-17,13:20:03,16,1013,18,93,Precipitation,Zone 4
133208,2017-06-14,18:50:51,16,1013,18,93,Rain,Zone 6
222827,2017-06-19,00:41:06,8.6,1022,0,99,Fog,Zone 5
175591,2017-06-16,19:00:36,16,1013,18,93,Rain,Zone 9
202213,2017-06-18,01:15:36,8.6,1022,0,99,Fog,Zone 5
275111,2017-06-14,04:55:59,8.6,1022,0,99,Fog,Zone 5
271161,2017-06-14,00:26:44,8.6,1022,0,99,Fog,Zone 9
252571,2017-06-13,03:19:14,8.6,1022,0,99,Fog,Zone 5
280072,2017-06-14,10:34:14,8.6,1022,0,99,Fog,Zone 4
282074,2017-06-14,12:50:44,8.6,1022,0,99,Fog,Zone 1
206118,2017-06-18,05:41:51,8.6,1022,0,99,Fog,Zone 2
286738,2017-06-14,18:08:44,8.6,1022,0,99,Fog,Zone 6
73875,2017-06-11,23:25:21,8.6,1022,0,99,Fog,Zone 2
161520,2017-06-16,03:01:21,16,1013,18,93,Rain,Zone 2
539335,2017-06-17,19:08:03,16,1013,18,93,Precipitation,Zone 7
529514,2017-06-17,07:58:18,16,1013,18,93,Precipitation,Zone 5
530280,2017-06-17,08:50:48,16,1013,18,93,Precipitation,Zone 8
276629,2017-06-14,06:39:29,8.6,1022,0,99,Fog,Zone 5
541374,2017-06-17,21:26:48,16,1013,18,93,Precipitation,Zone 5
312791,2017-06-15,23:45:29,8.6,1022,0,99,Fog,Zone 5
71543,2017-06-11,20:46:21,8.6,1022,0,99,Fog,Zone 4
268556,2017-06-13,21:29:44,8.6,1022,0,99,Fog,Zone 6
247378,2017-06-12,21:25:14,8.6,1022,0,99,Fog,Zone 2
275441,2017-06-14,05:18:29,8.6,1022,0,99,Fog,Zone 5
265733,2017-06-13,18:16:59,8.6,1022,0,99,Fog,Zone 2
59140,2017-06-15,23:18:03,16,1012,20,98,Overcast,Zone 5
136607,2017-06-14,22:42:36,16,1013,18,93,Rain,Zone 8
329042,2017-06-16,18:13:14,8.6,1022,0,99,Fog,Zone 5
218096,2017-06-18,19:18:36,8.6,1022,0,99,Fog,Zone 8
200529,2017-06-17,23:20:51,8.6,1022,0,99,Fog,Zone 2
277223,2017-06-14,07:19:59,8.6,1022,0,99,Fog,Zone 5
416744,2017-06-14,22:48:05,16,1013,18,93,Drizzle,Zone 5
476339,2017-06-14,19:32:48,16,1013,18,93,Precipitation,Zone 7
163079,2017-06-16,04:47:51,16,1013,18,93,Rain,Zone 5
184085,2017-06-17,04:39:36,8.6,1022,0,99,Fog,Zone 2
183766,2017-06-17,04:17:51,8.6,1022,0,99,Fog,Zone 2
267676,2017-06-13,20:29:44,8.6,1022,0,99,Fog,Zone 6
227336,2017-06-11,22:38:44,8.6,1022,0,99,Fog,Zone 5
543310,2017-06-17,23:38:48,16,1013,18,93,Precipitation,Zone 5
136970,2017-06-14,23:07:21,16,1013,18,93,Rain,Zone 7
283086,2017-06-14,13:59:44,8.6,1022,0,99,Fog,Zone 3
269708,2017-06-13,22:47:44,8.6,1022,0,99,Fog,Zone 6
294503,2017-06-15,02:58:14,8.6,1022,0,99,Fog,Zone 5
220098,2017-06-18,21:35:06,8.6,1022,0,99,Fog,Zone 6
178584,2017-06-16,22:24:36,8.6,1022,0,99,Fog,Zone 5
247730,2017-06-12,21:49:14,8.6,1022,0,99,Fog,Zone 2
288069,2017-06-14,19:39:29,8.6,1022,0,99,Fog,Zone 3
329988,2017-06-16,19:17:44,8.6,1022,0,99,Fog,Zone 1
541847,2017-06-17,21:59:03,16,1013,18,93,Precipitation,Zone 5
529313,2017-06-17,07:44:48,16,1013,18,93,Precipitation,Zone 5
226819,2017-06-11,22:03:29,8.6,1022,0,99,Fog,Zone 8
438026,2017-06-15,22:59:20,16,1013,18,93,Drizzle,Zone 8
438418,2017-06-15,23:26:20,16,1013,18,93,Drizzle,Zone 5
289618,2017-06-14,21:25:14,8.6,1022,0,99,Fog,Zone 6
207493,2017-06-18,07:15:36,8.6,1022,0,99,Fog,Zone 2
287398,2017-06-14,18:53:44,8.6,1022,0,99,Fog,Zone 3
244375,2017-06-12,18:00:29,8.6,1022,0,99,Fog,Zone 2
174408,2017-06-16,17:40:21,16,1013,18,93,Rain,Zone 5
116026,2017-06-13,23:19:21,16,1013,18,93,Rain,Zone 4
251295,2017-06-13,01:52:14,8.6,1022,0,99,Fog,Zone 5
269660,2017-06-13,22:44:44,8.6,1022,0,99,Fog,Zone 3
286463,2017-06-14,17:49:59,8.6,1022,0,99,Fog,Zone 6
311497,2017-06-15,22:16:59,8.6,1022,0,99,Fog,Zone 5
136222,2017-06-14,22:16:21,16,1013,18,93,Rain,Zone 8
246483,2017-06-12,20:24:29,8.6,1022,0,99,Fog,Zone 2
225258,2017-06-19,03:26:51,8.6,1022,0,99,Fog,Zone 2
251427,2017-06-13,02:01:14,8.6,1022,0,99,Fog,Zone 5
274209,2017-06-14,03:54:29,8.6,1022,0,99,Fog,Zone 4
416227,2017-06-14,22:12:50,16,1013,18,93,Drizzle,Zone 5
529998,2017-06-17,08:31:18,16,1013,18,93,Precipitation,Zone 9
274241,2017-06-14,03:56:44,8.6,1022,0,99,Fog,Zone 5
72753,2017-06-11,22:08:51,8.6,1022,0,99,Fog,Zone 6
541297,2017-06-17,21:21:33,16,1013,18,93,Precipitation,Zone 5
288366,2017-06-14,19:59:44,8.6,1022,0,99,Fog,Zone 3
132922,2017-06-14,18:31:21,16,1013,18,93,Rain,Zone 8
231990,2017-06-12,03:55:59,8.6,1022,0,99,Fog,Zone 5
244635,2017-06-12,18:18:29,8.6,1022,0,99,Fog,Zone 1
162639,2017-06-16,04:17:51,16,1013,18,93,Rain,Zone 6
541396,2017-06-17,21:28:18,16,1013,18,93,Precipitation,Zone 5
154845,2017-06-15,19:26:06,16,1013,18,93,Rain,Zone 5
164567,2017-06-16,06:29:06,16,1013,18,93,Rain,Zone 8
417679,2017-06-14,23:51:50,16,1013,18,93,Drizzle,Zone 2
541370,2017-06-17,21:26:48,16,1013,18,93,Precipitation,Zone 5
228944,2017-06-12,00:28:14,8.6,1022,0,99,Fog,Zone 8
137344,2017-06-14,23:32:51,16,1013,18,93,Rain,Zone 4
248236,2017-06-12,22:23:44,8.6,1022,0,99,Fog,Zone 2
59287,2017-06-15,23:27:48,16,1012,20,98,Overcast,Zone 5
219999,2017-06-18,21:28:21,8.6,1022,0,99,Fog,Zone 5
301357,2017-06-15,10:45:29,8.6,1022,0,99,Fog,Zone 5
265858,2017-06-13,18:25:14,8.6,1022,0,99,Fog,Zone 2
289862,2017-06-14,21:41:44,8.6,1022,0,99,Fog,Zone 6
541935,2017-06-17,22:05:03,16,1013,18,93,Precipitation,Zone 5
287321,2017-06-14,18:48:29,8.6,1022,0,99,Fog,Zone 3
204204,2017-06-18,03:31:21,8.6,1022,0,99,Fog,Zone 5
288828,2017-06-14,20:31:14,8.6,1022,0,99,Fog,Zone 6
161872,2017-06-16,03:25:21,16,1013,18,93,Rain,Zone 5
299399,2017-06-15,08:31:59,8.6,1022,0,99,Fog,Zone 8
207911,2017-06-18,07:44:06,8.6,1022,0,99,Fog,Zone 2
178199,2017-06-16,21:58:21,8.6,1022,0,99,Fog,Zone 5
113878,2017-06-13,20:53:06,16,1013,18,93,Rain,Zone 2
416898,2017-06-14,22:58:35,16,1013,18,93,Drizzle,Zone 5
532865,2017-06-17,11:47:03,16,1013,18,93,Precipitation,Zone 4
542602,2017-06-17,22:50:48,16,1013,18,93,Precipitation,Zone 5
416843,2017-06-14,22:54:50,16,1013,18,93,Drizzle,Zone 5
161223,2017-06-16,02:41:06,16,1013,18,93,Rain,Zone 5
270104,2017-06-13,23:14:44,8.6,1022,0,99,Fog,Zone 6
229845,2017-06-12,01:29:44,8.6,1022,0,99,Fog,Zone 8
535945,2017-06-17,15:17:03,16,1013,18,93,Precipitation,Zone 3
114717,2017-06-13,21:50:06,16,1013,18,93,Rain,Zone 5
72837,2017-06-11,22:14:51,8.6,1022,0,99,Fog,Zone 3
287924,2017-06-14,19:29:44,8.6,1022,0,99,Fog,Zone 3
60223,2017-06-16,00:31:33,16,1012,20,98,Overcast,Zone 5
60608,2017-06-16,00:57:48,16,1012,20,98,Overcast,Zone 6
313093,2017-06-16,00:05:44,8.6,1022,0,99,Fog,Zone 5
135881,2017-06-14,21:53:06,16,1013,18,93,Rain,Zone 8
302699,2017-06-15,12:16:59,8.6,1022,0,99,Fog,Zone 9
175444,2017-06-16,18:50:51,16,1013,18,93,Rain,Zone 6
114761,2017-06-13,21:53:06,16,1013,18,93,Rain,Zone 5
73578,2017-06-11,23:05:06,8.6,1022,0,99,Fog,Zone 2
374510,2017-06-12,22:48:50,16,1013,18,93,Drizzle,Zone 8
137399,2017-06-14,23:36:36,16,1013,18,93,Rain,Zone 5
530163,2017-06-17,08:42:33,16,1013,18,93,Precipitation,Zone 9
245376,2017-06-12,19:08:44,8.6,1022,0,99,Fog,Zone 2
183227,2017-06-17,03:41:06,8.6,1022,0,99,Fog,Zone 2
227171,2017-06-11,22:27:29,8.6,1022,0,99,Fog,Zone 2
530614,2017-06-17,09:13:18,16,1013,18,93,Precipitation,Zone 8
161993,2017-06-16,03:33:36,16,1013,18,93,Rain,Zone 5
182831,2017-06-17,03:14:06,8.6,1022,0,99,Fog,Zone 2
157111,2017-06-15,22:00:36,16,1013,18,93,Rain,Zone 4
163511,2017-06-16,05:17:06,16,1013,18,93,Rain,Zone 9
302567,2017-06-15,12:07:59,8.6,1022,0,99,Fog,Zone 9
374996,2017-06-12,23:21:50,16,1013,18,93,Drizzle,Zone 8
182875,2017-06-17,03:17:06,8.6,1022,0,99,Fog,Zone 2
72841,2017-06-11,22:14:51,8.6,1022,0,99,Fog,Zone 3
267236,2017-06-13,19:59:44,8.6,1022,0,99,Fog,Zone 6
285638,2017-06-14,16:53:44,8.6,1022,0,99,Fog,Zone 6
184008,2017-06-17,04:34:21,8.6,1022,0,99,Fog,Zone 2
134506,2017-06-14,20:19:21,16,1013,18,93,Rain,Zone 2
155560,2017-06-15,20:14:51,16,1013,18,93,Rain,Zone 5
289708,2017-06-14,21:31:14,8.6,1022,0,99,Fog,Zone 6
281458,2017-06-14,12:08:44,8.6,1022,0,99,Fog,Zone 6
69904,2017-06-11,18:54:36,8.6,1022,0,99,Fog,Zone 2
288187,2017-06-14,19:47:44,8.6,1022,0,99,Fog,Zone 3
301401,2017-06-15,10:48:29,8.6,1022,0,99,Fog,Zone 5
371897,2017-06-12,19:50:20,16,1013,18,93,Drizzle,Zone 6
224642,2017-06-19,02:44:51,8.6,1022,0,99,Fog,Zone 2
219918,2017-06-18,21:23:06,8.6,1022,0,99,Fog,Zone 6
538950,2017-06-17,18:41:48,16,1013,18,93,Precipitation,Zone 4
287022,2017-06-14,18:28:14,8.6,1022,0,99,Fog,Zone 3
454240,2017-06-13,18:26:03,16,1013,18,93,Precipitation,Zone 2
273428,2017-06-14,03:01:14,8.6,1022,0,99,Fog,Zone 5
156022,2017-06-15,20:46:21,16,1013,18,93,Rain,Zone 5
113702,2017-06-13,20:41:06,16,1013,18,93,Rain,Zone 2
226676,2017-06-11,21:53:44,8.6,1022,0,99,Fog,Zone 5
438686,2017-06-15,23:44:20,16,1013,18,93,Drizzle,Zone 5
270214,2017-06-13,23:22:14,8.6,1022,0,99,Fog,Zone 6
73061,2017-06-11,22:29:51,8.6,1022,0,99,Fog,Zone 3
225170,2017-06-19,03:20:51,8.6,1022,0,99,Fog,Zone 2
136827,2017-06-14,22:57:36,16,1013,18,93,Rain,Zone 8
288650,2017-06-14,20:19:14,8.6,1022,0,99,Fog,Zone 6
498826,2017-06-15,21:05:48,16,1013,18,93,Precipitation,Zone 5
290190,2017-06-14,22:04:14,8.6,1022,0,99,Fog,Zone 2
302908,2017-06-15,12:31:14,8.6,1022,0,99,Fog,Zone 9
538657,2017-06-17,18:21:33,16,1013,18,93,Precipitation,Zone 4
266404,2017-06-13,19:02:44,8.6,1022,0,99,Fog,Zone 6
396515,2017-06-13,23:48:50,16,1013,18,93,Drizzle,Zone 5
271403,2017-06-14,00:43:14,8.6,1022,0,99,Fog,Zone 9
137498,2017-06-14,23:43:21,16,1013,18,93,Rain,Zone 4
285198,2017-06-14,16:23:44,8.6,1022,0,99,Fog,Zone 6
436966,2017-06-15,21:47:20,16,1013,18,93,Drizzle,Zone 6
136252,2017-06-14,22:18:36,16,1013,18,93,Rain,Zone 8
182006,2017-06-17,02:17:51,8.6,1022,0,99,Fog,Zone 2
371886,2017-06-12,19:49:35,16,1013,18,93,Drizzle,Zone 6
268564,2017-06-13,21:29:44,8.6,1022,0,99,Fog,Zone 6
529503,2017-06-17,07:57:33,16,1013,18,93,Precipitation,Zone 5
280006,2017-06-14,10:29:44,8.6,1022,0,99,Fog,Zone 4
539779,2017-06-17,19:38:03,16,1013,18,93,Precipitation,Zone 4
455824,2017-06-13,20:14:03,16,1013,18,93,Precipitation,Zone 5
201311,2017-06-18,00:14:06,8.6,1022,0,99,Fog,Zone 5
206437,2017-06-18,06:03:36,8.6,1022,0,99,Fog,Zone 2
275870,2017-06-14,05:47:44,8.6,1022,0,99,Fog,Zone 5
311805,2017-06-15,22:37:59,8.6,1022,0,99,Fog,Zone 8
540270,2017-06-17,20:11:48,16,1013,18,93,Precipitation,Zone 5
417478,2017-06-14,23:38:20,16,1013,18,93,Drizzle,Zone 3
179750,2017-06-16,23:44:06,8.6,1022,0,99,Fog,Zone 4
435118,2017-06-15,19:41:20,16,1013,18,93,Drizzle,Zone 5
167632,2017-06-16,09:58:21,16,1013,18,93,Rain,Zone 6
200151,2017-06-17,22:55:21,8.6,1022,0,99,Fog,Zone 5
283658,2017-06-14,14:38:44,8.6,1022,0,99,Fog,Zone 6
94727,2017-06-12,23:07:21,16,1013,18,93,Rain,Zone 8
155901,2017-06-15,20:38:06,16,1013,18,93,Rain,Zone 5
370859,2017-06-12,18:39:50,16,1013,18,93,Drizzle,Zone 6
499343,2017-06-15,21:41:03,16,1013,18,93,Precipitation,Zone 2
276838,2017-06-14,06:53:44,8.6,1022,0,99,Fog,Zone 4
61136,2017-06-16,01:33:48,16,1012,20,98,Overcast,Zone 8
266452,2017-06-13,19:05:44,8.6,1022,0,99,Fog,Zone 6
542892,2017-06-17,23:10:18,16,1013,18,93,Precipitation,Zone 5
311387,2017-06-15,22:09:29,8.6,1022,0,99,Fog,Zone 5
530460,2017-06-17,09:02:48,16,1013,18,93,Precipitation,Zone 8
135988,2017-06-14,22:00:36,16,1013,18,93,Rain,Zone 5
113570,2017-06-13,20:32:06,16,1013,18,93,Rain,Zone 2
244914,2017-06-12,18:37:14,8.6,1022,0,99,Fog,Zone 5
181544,2017-06-17,01:46:21,8.6,1022,0,99,Fog,Zone 2
299432,2017-06-15,08:34:14,8.6,1022,0,99,Fog,Zone 7
226665,2017-06-11,21:52:59,8.6,1022,0,99,Fog,Zone 5
73325,2017-06-11,22:47:51,8.6,1022,0,99,Fog,Zone 3
284714,2017-06-14,15:50:44,8.6,1022,0,99,Fog,Zone 6
313654,2017-06-16,00:43:59,8.6,1022,0,99,Fog,Zone 5
267728,2017-06-13,20:32:44,8.6,1022,0,99,Fog,Zone 6
286714,2017-06-14,18:07:14,8.6,1022,0,99,Fog,Zone 6
114728,2017-06-13,21:50:51,16,1013,18,93,Rain,Zone 5
164620,2017-06-16,23:58:21,16,1013,18,93,Rain,Zone 5
229460,2017-06-12,01:03:29,8.6,1022,0,99,Fog,Zone 8
179761,2017-06-16,23:44:51,8.6,1022,0,99,Fog,Zone 4
220706,2017-06-18,22:17:06,8.6,1022,0,99,Fog,Zone 3
206756,2017-06-18,06:25:21,8.6,1022,0,99,Fog,Zone 2
250173,2017-06-13,00:35:44,8.6,1022,0,99,Fog,Zone 5
200837,2017-06-17,23:41:51,8.6,1022,0,99,Fog,Zone 4
65520,2017-06-11,18:33:35,16,1013,18,93,Rain,Zone 5
371011,2017-06-12,18:50:20,16,1013,18,93,Drizzle,Zone 6
219075,2017-06-18,20:25:21,8.6,1022,0,99,Fog,Zone 5
372821,2017-06-12,20:53:20,16,1013,18,93,Drizzle,Zone 6
160750,2017-06-16,02:08:51,16,1013,18,93,Rain,Zone 5
163335,2017-06-16,05:05:06,16,1013,18,93,Rain,Zone 9
541832,2017-06-17,21:58:18,16,1013,18,93,Precipitation,Zone 5
229636,2017-06-12,01:15:29,8.6,1022,0,99,Fog,Zone 8
312762,2017-06-15,23:43:14,8.6,1022,0,99,Fog,Zone 5
